category,air_date,category
OFFICIAL STATE STUFF,6/10/11,5
OFFICIAL STATE STUFF,9/18/06,5
OFFICIAL STATE STUFF,9/25/08,5
OFFICIAL STATE THINGS,1/15/07,5
OFFICIAL STATE THINGS,10/16/09,5
OFFICIAL STATE THINGS,11/29/00,5
OFFICIAL STATE THINGS,11/5/08,5
OFFICIAL STATE THINGS,2/13/03,5
OFFICIAL STATE THINGS,6/9/08,5
OFFICIAL STATE THINGS,7/20/01,5
OFFICIAL STATE THINGS,9/20/07,5
OFFICIAL STATE THINGS,9/8/00,5
OGDEN,4/24/07,5
"OH ""BOY""",6/16/08,5
"OH ""HOLY"" NIGHT",12/20/04,2
"OH ""K""",6/14/00,5
"OH ""MI""",11/26/98,5
"OH ""MI""",9/15/97,5
"OH ""MY""",10/18/06,5
"OH ""PH""",12/2/10,5
OH BOY! PRESENTS!,12/22/10,5
OH COME ALL YE FAITHFUL,12/21/98,5
OH GIVE ME A HOME,4/23/10,5
OH JOY!  IT'S OPERA!,9/17/02,4
OH MAYAN GODS!,6/10/99,5
"OH MICKEY, YOU'RE SO FINE",10/12/09,5
"OH MY GOD!  YOU'VE GOT 3 ""I""s",4/28/03,5
OH MY GODS!,2/20/07,5
OH WHAT A YEAR!,3/13/00,5
OH! CALCUTTA!,9/14/99,5
"OH, ""BOY""",6/29/05,5
"OH, ""BROTHER""!",10/18/01,5
"OH, ""IC""",6/7/05,5
"OH, ""MAN""!",3/8/07,5
"OH, A WEISS GUY, EH?",3/31/05,5
"OH, BE ""SILENT""!",10/25/05,5
"OH, BEE GEE",1/11/10,3
"OH, BROTHER",10/1/07,5
"OH, CANADA",6/19/07,5
"OH, CRAPS!",9/13/01,5
"OH, DADDY!",4/21/99,5
"OH, DANNY BOY",10/23/01,5
"OH, FOR PETE'S SAKE!",9/14/04,5
"OH, GOOD GODDARD!",6/4/03,5
"OH, HELL!",6/22/98,5
"OH, HELL!",9/9/02,5
"OH, HENRY!",10/16/01,5
"OH, HENRYs!",11/13/98,5
"OH, I'VE GOT A 4-LETTER WORD FOR YOU",6/20/08,5
"OH, K",2/17/03,5
"OH, MY ACHING BACK!",6/5/00,5
"OH, MY GODS!",9/29/05,5
"OH, NO!  OPERA!",1/5/01,5
"OH, NO! IT'S OPERA!",5/2/02,5
"OH, NURSE!",4/16/03,5
"OH, SHAW!",5/19/09,5
"OH, SHOOT!",2/10/05,5
"OH, THAT MARIA!",5/11/04,5
"OH, THE AMENITIES!",5/2/03,5
"OH, THE BAND IS OUT ON THE FIELD!",1/8/10,5
"OH, THE HUGE MANATEES!",12/7/01,5
"OH, THE HUMANITIES!",12/7/01,5
"OH, THE HUMANITIES!",5/12/98,5
"OH, THE PLACES YOU'LL GO!",10/26/98,5
"OH, THE THINGS I KNOW!",5/13/04,5
"OH, WHAT A KNIGHT",11/10/09,5
"OH, WHAT A TANGLED WEBSITE WE WEAVE",5/21/09,5
"OH, WHAT A YEAR!",12/9/02,5
"OH, WHAT A YEAR!",3/18/03,5
"OH, WITTY WOMAN",6/9/05,5
"OH, YOU ANIMAL!",4/30/02,5
OHIO,11/15/95,5
OHIO,11/7/91,5
OHIO,9/6/01,5
OHIO BIO,4/15/05,5
OHIO ENTERTAINERS,11/11/02,5
OHIO STATE ALUMNI,11/18/02,5
OHIOANS,10/14/10,5
OIL IN THEM THAR STATES,2/5/07,5
OIL PAINTING,5/29/01,5
OIL!,12/6/04,5
OJ (ORANGE JUICE) THESAURUS,12/26/05,5
OK COMPUTER,5/15/06,5
"OK, CORRAL ME",5/27/10,5
OKLAHOMA,11/14/91,5
OKLAHOMA,6/25/98,5
OKLAHOMA IS OK,1/15/01,5
OKLAHOMA!,11/27/02,5
OKLAHOMANS,12/17/96,4
OKLAHOMIES,1/17/00,3
OKLAHOMIES,10/31/07,3
"OLD ""HAT""",12/5/06,5
OLD & MIDDLE ENGLISH LIT,10/8/01,5
OLD (REALLY OLD) PHOTOS,10/7/11,5
OLD AMERICAN HISTORY,7/11/06,5
OLD AMERICAN THEATER,7/9/03,5
OLD BASEBALL TEAMS,4/12/96,5
OLD BOOKS,2/21/11,5
OLD BUSINESS,3/1/04,5
OLD CITIES,5/21/09,5
OLD COMMERCIALS,9/15/99,5
OLD DEUTERONOMY,6/8/10,5
OLD EGYPT,11/11/99,5
OLD EUROPE,5/16/03,5
OLD FARMERS,9/17/98,5
OLD FOLKS IN THEIR 30s,5/8/09,5
OLD GAME SHOWS,2/28/03,5
OLD GOTHS,11/9/99,5
OLD HAMPSHIRE,1/13/06,5
OLD HAT,4/19/01,5
OLD HAT,6/3/09,5
OLD HAT,7/21/00,5
OLD HICKORY,3/6/01,5
OLD HISTORY,4/5/06,5
OLD HOLLYWOOD,10/20/08,5
OLD JOBS,10/21/11,5
OLD JOBS,11/29/02,5
OLD KING,1/9/09,5
OLD KING COAL,1/4/12,5
OLD LACE,12/14/05,5
OLD LUNCH COUNTER LINGO,7/19/10,5
OLD MAJOR,2/26/08,5
OLD MAN HOMER HAD A FARM,12/17/97,5
OLD MAN RIVER,10/31/06,5
OLD MEDICINE TERMS,7/19/99,5
OLD MONEY MEN,9/3/97,5
OLD MOVIE QUOTES,12/21/07,5
OLD MOVIES,1/15/01,5
OLD MOVIES,10/26/92,5
OLD MOVIES,11/11/88,5
OLD MOVIES,3/26/03,5
OLD MOVIES,5/5/00,5
OLD NAMES FOR MEDICAL CONDITIONS,3/23/11,5
OLD NAMES IN THE NEWS,9/28/09,1
OLD NAMES ON THE MAP,1/10/05,5
OLD NAMES ON THE MAP,9/27/06,5
OLD NAVY,2/9/10,3
OLD NEW YORK,11/15/99,4
OLD NEWS,2/1/05,5
OLD NEWSPAPERS,1/22/03,1
OLD POETIC FORMS,11/30/01,5
OLD RADIO,12/15/92,5
OLD RADIO ADVENTURES,4/11/01,5
OLD RADIO CRIME FIGHTERS,6/15/99,5
OLD SCHOOL,5/7/01,5
OLD SCHOOL THAI,12/6/02,5
OLD SONG LYRICS,10/26/07,5
OLD SONGS,10/25/04,5
OLD SPORT,11/24/00,5
OLD SWEET SONGS,3/12/04,5
OLD TESTAMENT,11/8/89,5
OLD TESTAMENT,4/8/91,5
OLD TESTAMENT,9/24/84,5
OLD TESTAMENT BOOKS,10/17/03,5
OLD TESTAMENT BOOKS IN OTHER WORDS,4/20/07,5
OLD TESTAMENT HEROES,10/12/05,5
OLD TESTAMENT NAMES,1/10/03,5
OLD TESTAMENT NAMES,11/7/07,5
OLD TESTAMENT NUDITY,2/20/98,5
OLD TESTAMENT PEOPLE,1/28/00,5
OLD TESTAMENT WHO'S WHO,3/9/04,5
OLD TESTAMENT WOMEN,1/22/99,5
OLD TESTAMENT WOMEN,11/22/11,5
OLD TESTAMENT WOMEN,11/9/98,5
OLD TRAVEL BOOKS,5/14/01,5
OLD VIRGINIA,1/18/12,5
OLD WARNINGS,5/16/01,1
OLD WEST DESPERADOES,6/13/06,5
OLD WEST DOGS,5/30/97,5
OLD YORK,4/14/98,5
"OLD YORK, OLD YORK",3/21/06,4
"OLD, ODD & OBSCURE WORDS",7/26/06,5
"OLD, ODD & OBSCURE WORDS",9/12/07,5
"OLD, OLD SONGS",6/24/99,5
OLD-TIME RADIO,1/17/05,4
OLDE ENGLISH,10/5/07,3
"OLE ""MISS""",1/17/03,5
OLIVE ME,5/16/05,5
OLIVE OIL,9/25/07,5
OLIVIER!,11/19/99,4
OLLA PODRIDA,2/1/90,5
OLYMPIC ATHLETES,7/8/05,1
OLYMPIC BOXERS,3/24/05,5
OLYMPIC CITIES,10/28/09,1
OLYMPIC CITIES,2/23/01,1
OLYMPIC CITIES,4/8/08,1
OLYMPIC CITIES,7/15/08,1
OLYMPIC EVENTS,5/24/01,5
OLYMPIC FACTS,3/11/09,5
OLYMPIC GAMES WAITING LIST,1/26/04,5
OLYMPIC GOLD MEDALISTS,12/13/01,5
OLYMPIC GOLD MEDALISTS,9/19/00,5
OLYMPIC GOLD MEDALISTS BY SPORT,10/24/11,5
OLYMPIC HEROES,12/4/08,5
OLYMPIC HISTORY,3/20/07,1
OLYMPIC HISTORY,7/3/01,5
OLYMPIC HOST COUNTRIES,3/7/11,1
OLYMPIC MASCOTS,3/25/05,5
OLYMPIC MASCOTS,3/31/99,5
OLYMPIC MASCOTS,7/9/08,5
OLYMPIC ODDITIES,2/14/11,5
OLYMPIC POTPOURRI,2/15/99,5
OLYMPIC TEAMS,6/8/98,1
OLYMPIC TRACK & FIELD RECORDS,3/14/11,5
OLYMPIC VENUES,11/23/06,5
OLYMPIC VENUES,2/3/10,1
OLYMPICS 2000,9/24/99,1
OLYMPICS HISTORY,12/14/10,1
OMAHA BEACH,3/23/09,5
OMAHA'S HENRY DOORLY ZOO,3/8/07,5
OMAN,10/2/96,5
OMG!,11/20/08,5
"ON ""ICE""",3/19/08,5
"ON ""MY"" TV",6/4/97,5
"ON ""Q""",1/26/04,5
"ON ""Q""",11/2/00,5
"ON ""Q""",3/21/97,5
"ON ""Q""",7/21/08,5
ON A FIRST-NAME BASIS,1/6/12,5
ON A JET PLANE,7/10/08,5
ON A LAST-NAME BASIS,10/17/11,5
"ON A MAP, SOMEWHERE",4/4/03,5
ON A PIZZA,11/6/97,5
ON A POSITIVE NOTE,6/22/04,5
ON A SWISS ARMY KNIFE,6/3/11,5
ON A U.S. POSTAGE STAMP,11/7/11,5
ON AN OPEN FIRE,5/17/00,5
ON AVERAGE,1/16/08,5
ON AVERAGE,4/22/05,5
ON BATTERED KNEE,4/5/11,3
ON BENDED KNEE,4/5/11,5
ON BOARD GAME BOARDS,6/3/09,5
ON BROADWAY,11/27/02,5
ON BROADWAY,12/28/07,5
ON BROADWAY,2/1/06,4
ON BROADWAY,5/11/07,5
ON BROADWAY 1968,1/18/96,5
ON BROADWAY 2010,5/20/10,5
"ON BROADWAY, 1956",10/21/98,5
ON BROADWAY: 1970,10/8/99,5
ON CAMPUS,1/30/09,5
ON COLONIAL MAPS,5/25/06,5
ON COMMISSIONS,12/30/05,5
ON DECK,12/30/11,5
ON EXHIBIT,6/14/04,1
ON FOOT,12/4/06,5
ON HIS BASEBALL HALL OF FAME PLAQUE,2/8/10,5
ON ICE,12/11/98,5
ON ITS EASTERN BORDER,6/28/06,5
ON ITS WESTERN BORDER,9/4/00,5
ON LOCATION,1/12/01,5
ON LOCATION,4/15/04,5
ON MY DOG'S iPOD,6/28/11,5
ON MY HEAD,7/3/08,5
ON OLD MAPS,9/22/05,5
ON OUR MONEY,12/20/10,5
ON OUR USO TOUR,12/21/07,5
ON PINS & NEEDLES,3/19/99,5
ON PINS & NEEDLES,7/16/97,5
ON PRESIDENT BUSH'S iPOD,9/15/05,5
ON ROUTE 66,3/9/06,5
ON ST. PADDY'S DAY,3/17/98,5
ON STAGE,12/1/97,5
ON SUCH A WINTER'S DAY,5/30/11,5
ON THE  ____,3/9/10,5
"ON THE ""BALL""",3/23/10,5
"ON THE ""DOUBLE""",4/2/99,5
"ON THE ""GO""",1/20/06,5
"ON THE ""GO""",4/28/05,5
"ON THE ""GO""",5/8/07,5
"ON THE ""GOO""",10/11/06,5
"ON THE ""L-I-E""",11/2/10,5
"ON THE ""LAM""",6/23/04,5
"ON THE ""M""AP",6/6/02,5
"ON THE ""M""AP",7/5/04,5
"ON THE ""M""AP",9/20/07,5
"ON THE ""MA""P",5/9/03,5
"ON THE ""MA""P",6/16/09,5
"ON THE ""MAT""",5/31/04,5
"ON THE ""OUT""s",7/5/00,5
"ON THE ""PHONE""",9/13/04,5
"ON THE ""Q...T""",3/21/08,5
"ON THE ""ROAD"" AGAIN",7/12/04,5
"ON THE ""SPIT""",6/14/06,5
"ON THE ""TELE""",3/9/07,5
"ON THE ""TIP""",1/23/01,5
"ON THE ""TOWN""",1/21/99,5
"ON THE ""WAR""PATH",5/20/08,5
ON THE $1 BILL,3/29/01,5
ON THE 1980s MOVIE SOUNDTRACK,5/20/10,5
ON THE 3rd OF JULY,7/3/09,5
ON THE AFRICAN MAP,1/31/11,5
ON THE AUCTION BLOCK,4/13/98,5
ON THE BATTLEFIELD,10/6/05,5
ON THE BEACH IN RIO,6/25/08,5
ON THE BEAT WITH ANDY SIPOWICZ,7/12/01,5
ON THE BIG SCREEN,3/13/08,5
ON THE BOARDS,3/19/98,5
ON THE BOOKSHELF,7/13/09,5
ON THE BRITISH MONARCHY'S WEBSITE,4/19/11,5
ON THE BRITISH THRONE,7/26/10,5
ON THE BROADWAY STAGE,5/8/03,5
ON THE CALENDAR,9/16/02,1
ON THE CHESSBOARD,12/9/98,5
ON THE COAST,11/16/11,5
ON THE COVER OF PEOPLE,10/15/09,5
ON THE COVER OF ROLLING STONE,11/17/98,5
ON THE COVER OF SGT. PEPPER,6/6/03,5
ON THE COVER OF TIME,3/27/03,5
ON THE CUTTING EDGE,4/10/08,5
ON THE DAY AFTER CHRISTMAS,12/22/10,5
ON THE DELI TRAY,9/23/99,4
ON THE EQUATOR,3/27/06,5
ON THE FLAG,6/16/03,4
ON THE FLY,4/10/01,5
ON THE GLOBE,11/12/04,1
ON THE GLOBE,12/15/05,1
ON THE GLOBE,7/7/05,1
ON THE GO,1/20/99,5
ON THE GO,10/13/99,5
ON THE GO,12/27/02,5
ON THE GO,12/3/04,5
ON THE GO,12/8/97,5
ON THE GO,4/28/05,5
ON THE GO,5/20/03,5
ON THE GO,5/23/06,5
ON THE GO,6/13/00,5
ON THE HEAD,5/18/07,5
ON THE INTERNET,11/21/96,5
ON THE JOB TRAINING,12/15/05,5
ON THE LABEL,5/31/11,5
"ON THE LABEL, LABEL, LABEL",4/15/09,5
ON THE LAMB,5/10/11,5
ON THE LANDSCAPE,9/25/02,5
ON THE LONE PRAIRIE,12/11/00,5
ON THE MANTELPIECE,1/2/03,5
ON THE MAP,10/11/05,5
ON THE MAP,10/11/99,5
ON THE MAP,10/22/97,5
ON THE MAP,10/31/05,5
ON THE MAP,2/17/00,5
ON THE MAP,5/12/05,5
ON THE MAP,6/11/10,5
ON THE MAP,7/19/05,5
ON THE MAP,7/20/04,1
ON THE MAP,9/20/01,1
ON THE MENU,10/8/08,5
ON THE MENU,4/6/06,5
ON THE MONEY,1/12/10,5
ON THE MONEY,10/6/99,1
ON THE MONEY,11/11/08,5
ON THE MONEY,4/10/00,5
ON THE MOON,5/5/09,1
ON THE MOVE,1/4/99,5
ON THE MOVE,7/16/98,5
ON THE MOVIE SOUNDTRACK,11/11/11,5
ON THE OLD QUARTER,7/12/05,5
ON THE PHONE,4/16/03,5
ON THE PHONE,7/1/10,5
ON THE PRAIRIE,3/8/99,2
ON THE RADIO,1/14/04,5
ON THE RADIO,11/10/97,5
ON THE RADIO,12/20/96,3
ON THE RADIO,2/17/10,5
ON THE RADIO,2/22/08,5
ON THE RAILS,1/17/07,4
ON THE RESTAURANT'S FAST FOOD MENU,11/3/09,5
ON THE RISK BOARD,7/20/00,5
ON THE ROAD,11/3/86,5
ON THE ROAD,6/21/07,5
ON THE ROAD WITH BOB & BING,1/25/01,5
ON THE ROCKS,1/13/99,4
ON THE ROCKS,10/27/99,5
ON THE ROCKS,7/21/10,5
ON THE SPIT,6/29/99,5
ON THE STAGE,2/25/09,2
ON THE STAGE,5/20/08,5
ON THE STAGE,6/12/03,5
ON THE STAGE,9/24/01,5
ON THE U.S. MAP,11/13/09,5
ON THE U.S. MAP,3/6/08,5
ON THE WARPATH,4/5/10,5
ON THE WATER,3/16/04,5
ON THE WATERFRONT,9/25/06,5
ON THE WEB,11/18/02,5
ON THE WEBSITE'S FRONT PAGE,10/16/09,5
ON THEIR PERMANENT RECORDS,11/1/99,5
ON THEIR TOMBSTONES,10/30/02,5
ON VALENTINE'S DAY,2/14/01,5
ON VALENTINE'S DAY,3/7/11,5
ON WISCONSIN,5/6/08,5
ON WISCONSIN,6/30/11,5
ON WORDS,6/18/99,5
ON WORDS,6/26/08,5
ON YOU,4/9/01,5
"ON YOUR ""OWN""",6/19/08,5
ON YOUR COLLEGE VISIT...,3/1/11,5
ON YOUR INDONESIA,6/24/08,5
ON YOUR MARK,7/1/05,5
ON YOUR NERVES,12/4/08,5
ON YOUR SLEEVE,2/11/11,5
ON YOUR TOES,11/13/97,5
ON ____,1/5/10,5
"ON, WISCONSIN!",5/1/06,5
ON- & OFF-SCREEN ROMANCES,3/13/98,5
ON-LINE LINGO,3/17/97,5
ON...,3/10/05,5
ONCE THERE WERE NO COMPUTERS,12/8/11,5
ONCE THEY WERE ANGELS,10/23/00,5
ONCE UPON A DECEMBER,12/11/98,5
ONCE UPON A DECEMBER,12/25/00,5
ONCE UPON A NOVEMBER,11/11/08,5
ONE   SONG,1/12/90,5
"ONE ""L""",11/20/06,4
"ONE ""PLANET""",1/30/04,5
ONE B & 2 D's,2/12/10,5
ONE BUCK OR LESS,2/16/11,5
"ONE DAY YOU'RE ""IN"", THE NEXT YOU'RE ""OUT""",10/24/08,5
ONE FACT AMONG THE FALSE GOSSIP,12/15/10,5
"ONE FISH, TWO FISH",10/26/98,5
ONE GOOD TURN,10/13/11,5
ONE HOT TOWN,9/23/10,5
ONE IN A MILLION,10/27/09,5
ONE KNOWS,10/8/03,5
ONE LEAF TO LIVE,7/18/03,1
ONE LETTER CHANGES THE VOWEL SOUND,4/17/09,5
ONE LETTER DIFFERENT,1/18/12,5
"ONE MAN'S ""MEAT""",9/26/00,5
"ONE MAN, ONE BOAT",4/6/11,1
ONE NATION,3/28/06,5
"ONE O, THEN 2 O's",4/13/10,5
ONE OF THE 12 TRIBES OF ISRAEL,3/30/05,5
ONE OF THE 7 DEADLY SINS,3/24/08,5
ONE OF THE 8 PLANETS,12/17/10,5
ONE OF THESE KINGS IS NOT LIKE THE OTHERS,1/18/10,5
ONE OF THESE NIGHTS,4/7/06,5
ONE OF THESE THINGS IS NOT LIKE THE OTHERS,6/16/09,5
ONE THING OR ANOTHER,9/13/07,5
ONE VOWEL ONLY,9/20/11,5
ONE WORD OFF,5/25/99,5
"ONE WORD ONLY, PLEASE",6/20/03,5
ONE WORD OR TWO,1/22/03,5
ONE WORD OR TWO,1/5/00,5
ONE-BUTTON TEXT MESSAGING,5/14/09,5
ONE-HIT WONDERS,12/3/02,5
ONE-HIT WONDERS,9/16/97,5
ONE-LETTER TAKE IN ORDER,10/23/08,5
ONE-LINERS,10/11/11,5
ONE-MAN SHOWS,1/15/97,4
ONE-MAN SHOWS,7/1/97,5
ONE-NAMED PERSONALITIES,9/22/09,5
ONE-NAMED TV CHARACTERS,5/21/07,5
ONE-WOMAN SHOWS,1/4/06,5
ONE-WOMAN SHOWS,3/14/97,5
ONE-WORD BEST PICTURE OSCAR WINNERS,7/17/08,5
ONE-WORD FILM TITLES,1/29/03,5
ONE-WORD FILM TITLES,4/25/11,5
ONE-WORD IMPERATIVES,6/16/05,5
ONE-WORD MOVIE TITLES,10/10/06,5
ONE-WORD MOVIES,6/11/09,5
ONE-WORD MOVIES,9/16/08,5
ONE-WORD RHYMES,2/19/07,5
ONE-WORD RHYMES,5/26/06,5
ONE-WORD TV CLUES,12/7/11,5
ONGOING MILITARY CONFLICTS,9/8/08,5
ONLINE,4/4/11,5
ONLINE INSULTS,7/26/07,5
ONLINE LINGO,1/21/99,5
ONLINE LINGO,3/9/05,5
ONLINE LINGO,5/7/04,5
ONLINE LINGO,7/14/09,5
ONLINE SHOPPING,11/15/10,5
ONLINE SLANG,10/2/09,5
ONLINE WORDS,5/9/07,5
ONLY 351 SHOPPING DAYS TO XMAS,1/8/04,5
"ONLY IN ""L.A.""",7/15/98,5
ONLY IN AMERICA,9/24/09,5
ONLY NO. 2,12/8/89,5
ONLY ONE VOWEL,4/14/10,5
ONLY ONE VOWEL,5/7/09,5
ONLY ONE VOWEL,6/6/07,5
ONLY SMALL ACTORS,4/12/07,5
ONLY YESTERDAY,10/20/10,5
ONOMATOPOEIA,3/27/06,5
ONOMATOPOETIC WORDS,10/6/89,5
ONOMATOPOETIC WORDS,3/4/98,5
ONTARIO,1/29/90,5
ONWARD CHRISTIAN SLATER,12/28/04,5
ONWARD CHRISTIAN SOLDIERS,10/27/06,5
ONWARD TO ONTARIO,9/30/05,5
"OO, SORRY YOU'RE POOR",3/3/03,5
"OO, SORRY!",2/14/07,5
OO...MEN,4/14/00,5
"OOH, A COMEDIAN",11/20/00,5
"OOH, A WISE GUY",2/15/00,5
OOH... A WISE GUY,9/10/01,5
"OOO, 3 ""O""s",5/13/09,5
"OOO, SORRY",11/8/11,5
OOPS IN SPORTS,10/7/09,5
OOPS!,1/16/97,5
OOPS!,11/7/95,5
OOPS!,6/24/97,5
OOPS!,7/17/03,5
OOPS!,9/25/97,5
OPEC,12/11/09,1
OPEN THE GATE!,3/29/01,5
OPEN YOUR HYMNALS,7/19/01,2
OPENING ACTS,2/18/09,5
OPENING LINES OF SHAKESPEARE,3/12/08,5
OPENING NUMBERS OF MUSICALS,11/23/07,5
OPENING NUMBERS OF MUSICALS,4/3/08,5
OPERA,1/13/00,5
OPERA,1/16/96,3
OPERA,1/19/11,5
OPERA,1/20/97,5
OPERA,1/28/97,5
OPERA,1/8/90,3
OPERA,10/13/92,5
OPERA,10/22/03,5
OPERA,10/30/06,5
OPERA,10/30/92,5
OPERA,11/10/92,5
OPERA,11/13/07,5
OPERA,11/15/90,5
OPERA,11/16/10,1
OPERA,11/18/94,1
OPERA,11/20/87,5
OPERA,11/22/94,5
OPERA,11/24/05,3
OPERA,11/30/10,5
OPERA,11/8/91,5
OPERA,12/12/07,5
OPERA,12/13/02,5
OPERA,12/14/98,5
OPERA,12/15/99,1
OPERA,12/16/92,5
OPERA,12/19/05,5
OPERA,12/28/94,3
OPERA,12/29/11,5
OPERA,12/3/09,5
OPERA,12/3/84,2
OPERA,2/11/98,5
OPERA,2/12/01,5
OPERA,2/12/10,5
OPERA,2/14/97,5
OPERA,2/17/05,5
OPERA,2/19/90,3
OPERA,2/26/07,3
OPERA,2/28/97,5
OPERA,2/5/93,1
OPERA,3/11/09,5
OPERA,3/21/97,5
OPERA,3/22/99,3
OPERA,3/5/10,5
OPERA,4/10/96,5
OPERA,4/22/99,5
OPERA,4/4/03,5
OPERA,4/4/06,5
OPERA,5/18/90,5
OPERA,5/19/10,1
OPERA,5/2/90,5
OPERA,5/7/97,5
OPERA,6/11/03,5
OPERA,6/11/08,5
OPERA,6/4/97,5
OPERA,6/8/04,5
OPERA,7/10/01,5
OPERA,7/14/97,5
OPERA,7/17/96,5
OPERA,7/19/04,1
OPERA,7/8/99,5
OPERA,7/9/07,5
OPERA,9/10/08,5
OPERA,9/11/84,5
OPERA,9/14/04,5
OPERA,9/30/02,5
OPERA,9/30/04,5
OPERA,9/8/89,5
OPERA & BALLET,3/3/99,5
OPERA & BALLET,9/30/98,2
OPERA 101,4/30/07,5
OPERA CHARACTERS,1/3/07,5
OPERA CHARACTERS,12/20/96,5
OPERA CHARACTERS,5/31/90,5
OPERA CHARACTERS,7/20/10,5
OPERA CHARACTERS,9/5/89,5
OPERA CROSSWORD CLUES,6/24/09,5
"OPERA CROSSWORD CLUES ""C""",7/13/05,5
OPERA GLOSS,1/27/10,5
"OPERA HAS BEEN VERDI, VERDI GOOD TO ME",10/29/01,5
OPERA HODEPODGE,1/30/98,5
OPERA HODGEPODGE,12/4/98,4
OPERA HOUSES,5/10/06,5
OPERA IN OTHER WORDS,3/27/07,5
OPERA INSPIRATIONS,1/11/08,1
OPERA LIBRETTISTS,11/26/96,5
OPERA NAMES,1/21/08,5
OPERA OPERAS,1/14/10,3
OPERA QUEENS,3/13/06,5
OPERA SETTINGS,10/15/03,1
OPERA SETTINGS,11/1/06,5
OPERA SINGERS,1/20/00,1
OPERA SINGERS,11/13/91,5
OPERA SLAYS ME,5/15/08,5
OPERA TITLE CHARACTERS,1/26/04,5
OPERA WOMEN,1/26/09,5
"OPERA, LIKE IT OR NOT",1/2/09,5
"OPERA, LIKE IT OR NOT",5/18/06,5
OPERA--IT'S GOOD FOR YOU!,2/17/06,5
OPERAS & OPERETTAS,2/2/99,5
OPERAS BASED ON PLAYS,10/3/96,5
OPERAS BY CHARACTER,2/15/05,5
OPERAS BY CHARACTER,3/11/04,5
OPERAS BY CHARACTERS,4/28/09,5
OPERAS BY CONTINENT,12/25/08,5
OPERAS TEENS LOVE,7/25/07,5
OPERAS WITH CHARACTER,7/26/11,5
OPERATIC COSTUMES,11/9/11,5
OPERATIC DEMISES,5/1/97,5
OPERATIC TITLE CHARACTERS,6/25/01,1
OPERATIONS,12/19/08,5
OPERETTAS,4/1/93,4
OPERETTAS,7/8/97,5
OPERETTAS,9/11/03,1
OPPOSITES,9/10/99,5
OPPOSITES ATTRACT,2/7/05,5
OPPOSITES IN SONG,12/10/87,5
OPRAH GETS HISTORICAL,1/17/11,5
OPRAH'S AHA! MOMENTS,9/30/10,5
OPRAH'S BOOK CLUB,11/6/04,5
OPRAH'S BOOK CLUB,12/5/01,5
OPRAH'S BOOK CLUB,5/12/08,5
OPRAH'S BOOK CLUB,5/14/99,5
OPRAH'S FAVORITE BOOKS,12/9/10,5
OPRAH'S FIRSTS,3/4/11,5
OPRAH'S GUESTS,11/4/10,5
OPRAH'S SURPRISES,4/5/11,5
OPRYLAND USA,1/16/96,5
OPTICAL ALLUSIONS,3/20/08,5
OPTICS,3/21/97,5
OPTICS,3/6/08,5
OPTIMISTS,3/10/00,5
OPUS DAY,1/24/08,5
"OR ""LAW"" SCHOOL?",4/30/07,5
"OR AN ""AUDI""",5/31/10,5
OR THE HIGHWAY,3/17/11,5
ORAL EXAM,6/3/05,5
ORANGE SLICES,6/16/10,5
ORANGE YOU GLAD?,10/18/01,5
ORANGE YOU HUNGRY?,12/28/11,5
ORATORY,6/11/97,5
ORCHESTRA CONDUCTORS,11/13/89,5
ORCHESTRAS,7/2/02,5
ORDER,5/1/97,5
ORDER IN THE COURTROOM TV,4/18/06,5
ORDER IN THE SUPREME COURT,7/6/09,5
ORDINAL MOVIES,1/5/00,5
"ORDINAL NUMBER, PLEASE",9/24/97,5
ORDINAL PEOPLE,3/2/07,5
ORDINAL PHRASES,1/27/11,5
ORDINALLY SPEAKING,1/17/12,5
OREGON TRANSPLANTS,4/1/04,5
OREGONE,6/14/00,5
ORES,5/21/10,5
ORES,7/14/97,5
ORGAN RECITAL,10/12/09,10
ORGANIC CHEMISTRY,7/14/00,2
ORGANIC COMPOUNDS,3/22/01,3
ORGANIZATION SYMBOLS & LOGOS,9/25/02,5
ORGANIZATIONAL ALPHABET SOUP,2/24/00,5
ORGANIZATIONAL NAME CHANGES,10/13/08,5
ORGANIZATIONS,1/11/90,1
ORGANIZATIONS,1/15/96,5
ORGANIZATIONS,1/19/99,5
ORGANIZATIONS,1/22/97,5
ORGANIZATIONS,1/3/05,5
ORGANIZATIONS,1/30/03,5
ORGANIZATIONS,10/13/00,1
ORGANIZATIONS,10/17/08,1
ORGANIZATIONS,10/17/91,1
ORGANIZATIONS,10/18/01,1
ORGANIZATIONS,11/14/94,5
ORGANIZATIONS,11/24/10,5
ORGANIZATIONS,11/24/93,5
ORGANIZATIONS,11/26/99,4
ORGANIZATIONS,11/30/11,1
ORGANIZATIONS,11/6/91,5
ORGANIZATIONS,11/9/04,5
ORGANIZATIONS,12/10/09,5
ORGANIZATIONS,12/14/92,5
ORGANIZATIONS,12/17/02,5
ORGANIZATIONS,12/19/97,5
ORGANIZATIONS,12/22/93,1
ORGANIZATIONS,12/23/04,5
ORGANIZATIONS,12/24/97,5
ORGANIZATIONS,12/8/98,1
ORGANIZATIONS,2/14/07,1
ORGANIZATIONS,2/19/07,1
ORGANIZATIONS,2/21/06,5
ORGANIZATIONS,3/12/97,5
ORGANIZATIONS,3/14/00,1
ORGANIZATIONS,3/2/01,5
ORGANIZATIONS,3/26/90,5
